hybridId,arousal,arousalScale
34945,48.0,chill
34946,47.0,chill
34947,50.2285714286,chill
34949,69.3428571429,punchy
34950,62.0571428571,groovy
34951,53.0571428571,groovy
34952,46.9428571429,chill
34953,70.6,punchy
34954,63.428571428599994,groovy
34955,59.2571428571,groovy
34956,39.4285714286,chill
34957,54.0857142857,groovy
34958,67.2857142857,punchy
34959,54.428571428599994,groovy
34960,74.08571428569999,punchy
34961,66.2,punchy
34962,45.1714285714,chill
34963,50.1714285714,chill
34964,61.0571428571,groovy
34965,69.3428571429,punchy
34966,58.0,groovy
34967,59.0,groovy
34968,54.8285714286,groovy
34969,73.2857142857,punchy
34970,45.3714285714,chill
34971,68.0,punchy
34972,48.5142857143,chill
34973,38.885714285700004,chill
34974,72.7142857143,punchy
34975,63.3428571429,groovy
34976,77.22857142859999,punchy
34977,60.971428571400004,groovy
34978,68.91428571430001,punchy
34979,37.0,chill
34980,73.2571428571,punchy
34981,40.4,chill
34982,37.114285714299996,chill
34983,67.6571428571,punchy
34985,49.7428571429,chill
34986,64.3428571429,punchy
34987,45.8,chill
34988,51.2571428571,chill
34989,61.9142857143,groovy
34990,58.971428571400004,groovy
34991,66.9428571429,punchy
34992,56.571428571400006,groovy
34993,75.3428571429,punchy
34994,49.3714285714,chill
34995,68.3714285714,punchy
34996,73.6285714286,punchy
34997,56.4857142857,groovy
34998,59.3428571429,groovy
34999,46.714285714300004,chill
35000,71.0285714286,punchy
35001,37.2,chill
35002,50.3428571429,chill
35003,49.971428571400004,chill
35004,36.0571428571,chill
35005,50.3714285714,chill
35006,74.91428571430001,punchy
35007,68.3142857143,punchy
35008,57.3428571429,groovy
35009,59.285714285699996,groovy
35010,48.0857142857,chill
35011,69.5714285714,punchy
35012,36.1428571429,chill
35013,56.028571428599996,groovy
35014,54.685714285699994,groovy
35015,66.22857142859999,punchy
35016,47.7428571429,chill
35017,56.2285714286,groovy
35019,39.5428571429,chill
35020,61.028571428599996,groovy
35021,67.7428571429,punchy
35022,57.8571428571,groovy
35023,45.8285714286,chill
35024,67.91428571430001,punchy
35025,67.6,punchy
35026,70.9714285714,punchy
35027,40.2,chill
35028,62.0571428571,groovy
35029,38.8,chill
35030,61.971428571400004,groovy
35031,74.5714285714,punchy
35032,82.08571428569999,punchy
35033,48.971428571400004,chill
35034,75.3714285714,punchy
35035,40.2285714286,chill
35036,59.0571428571,groovy
35037,64.1714285714,punchy
35038,55.2285714286,groovy
35039,70.9714285714,punchy
35040,75.0571428571,punchy
35041,60.2285714286,groovy
35042,53.3428571429,groovy
35043,74.4571428571,punchy
35044,50.7714285714,chill
35045,70.2857142857,punchy
35046,39.7142857143,chill
35047,75.0,punchy
35048,66.9714285714,punchy
35049,65.5714285714,punchy
35050,58.7714285714,groovy
35051,57.428571428599994,groovy
35052,64.77142857140001,punchy
35053,79.1428571429,punchy
35054,69.88571428569999,punchy
35055,57.6,groovy
35056,64.6285714286,punchy
35057,46.314285714300006,chill
35058,52.6571428571,chill
35059,45.028571428599996,chill
35060,47.0857142857,chill
35061,55.4,groovy
35062,79.22857142859999,punchy
35063,69.6857142857,punchy
35064,71.4,punchy
35065,50.8285714286,chill
35066,58.0,groovy
35067,69.2857142857,punchy
35068,51.2,chill
35069,53.8571428571,groovy
35070,66.5714285714,punchy
35071,34.7142857143,chill
35072,57.0,groovy
35073,52.0857142857,chill
35074,58.8571428571,groovy
35075,45.4857142857,chill
35076,61.285714285699996,groovy
35077,39.1428571429,chill
35078,72.22857142859999,punchy
35079,54.6285714286,groovy
35080,66.2,punchy
35081,73.3714285714,punchy
35082,60.2571428571,groovy
35083,63.0857142857,groovy
35084,75.1428571429,punchy
35085,57.0857142857,groovy
35086,69.4,punchy
35087,63.028571428599996,groovy
35088,77.4571428571,punchy
35089,56.7428571429,groovy
35090,47.2,chill
35091,64.7428571429,punchy
35092,54.8857142857,groovy
35093,60.1428571429,groovy
35094,64.5428571429,punchy
35095,46.9142857143,chill
35096,56.2285714286,groovy
35097,65.6285714286,punchy
35098,62.971428571400004,groovy
35099,61.2,groovy
35100,70.6285714286,punchy
35101,52.8857142857,chill
35102,57.6285714286,groovy
35103,69.0285714286,punchy
35104,52.4571428571,chill
35105,39.1714285714,chill
35106,67.6,punchy
35107,64.6857142857,punchy
35108,53.4571428571,groovy
35109,67.8285714286,punchy
35110,49.028571428599996,chill
35111,53.3714285714,groovy
35112,62.5142857143,groovy
35113,68.5428571429,punchy
35114,72.3428571429,punchy
35115,58.314285714300006,groovy
35116,52.9428571429,chill
35117,66.3142857143,punchy
35118,55.6571428571,groovy
35119,68.3142857143,punchy
35120,61.714285714300004,groovy
35121,55.4,groovy
35122,62.714285714300004,groovy
35123,62.0,groovy
35124,33.0857142857,chill
35125,53.5428571429,groovy
35126,77.3428571429,punchy
35127,54.0,groovy
35128,66.6,punchy
35129,76.8285714286,punchy
35130,75.9428571429,punchy
35131,38.9428571429,chill
35132,70.8285714286,punchy
35133,51.2,chill
35134,45.714285714300004,chill
35135,63.0571428571,groovy
35136,54.0857142857,groovy
35137,61.1428571429,groovy
35138,53.4857142857,groovy
35139,53.3428571429,groovy
35140,63.6571428571,groovy
35141,53.714285714300004,groovy
35142,41.3142857143,chill
35143,61.8571428571,groovy
35144,48.6571428571,chill
35145,70.0285714286,punchy
35146,62.028571428599996,groovy
35147,65.5428571429,punchy
35148,46.4571428571,chill
35149,66.11428571430001,punchy
35150,77.91428571430001,punchy
35151,58.6285714286,groovy
35152,37.2,chill
35153,59.685714285699994,groovy
35154,54.1714285714,groovy
35155,68.6,punchy
35156,47.428571428599994,chill
35157,57.2285714286,groovy
35158,51.4571428571,chill
35159,55.4857142857,groovy
35160,76.4,punchy
35161,56.314285714300006,groovy
35162,47.4,chill
35163,65.3428571429,punchy
35164,71.8571428571,punchy
35165,65.88571428569999,punchy
35166,38.9428571429,chill
35167,66.7142857143,punchy
35168,54.4571428571,groovy
35169,42.0571428571,chill
35170,64.7142857143,punchy
35171,62.5142857143,groovy
35172,74.3142857143,punchy
35173,54.9142857143,groovy
35174,59.6285714286,groovy
35175,74.88571428569999,punchy
35176,64.9428571429,punchy
35177,50.5428571429,chill
35178,46.2571428571,chill
35179,63.8285714286,groovy
35180,66.6285714286,punchy
35181,46.6285714286,chill
35182,51.4,chill
35184,71.6,punchy
35185,63.1428571429,groovy
35186,64.2857142857,punchy
35187,70.91428571430001,punchy
35188,66.6571428571,punchy
35189,56.1714285714,groovy
35190,62.6285714286,groovy
35191,71.5428571429,punchy
35192,65.8571428571,punchy
35193,64.7142857143,punchy
35194,68.22857142859999,punchy
35195,45.3714285714,chill
35196,67.6,punchy
35197,69.0285714286,punchy
35198,66.0285714286,punchy
35199,70.3428571429,punchy
35200,39.2571428571,chill
35201,69.4285714286,punchy
35202,51.6571428571,chill
35203,67.4857142857,punchy
35204,59.7428571429,groovy
35205,70.91428571430001,punchy
35206,55.285714285699996,groovy
35207,64.5428571429,punchy
35208,50.6285714286,chill
35209,60.685714285699994,groovy
35210,66.5142857143,punchy
35211,54.9428571429,groovy
35212,63.1428571429,groovy
35213,64.6285714286,punchy
35214,60.2,groovy
35215,56.9142857143,groovy
35216,51.0,chill
35217,64.5142857143,punchy
35218,74.22857142859999,punchy
35220,66.9428571429,punchy
35221,45.0857142857,chill
35222,73.11428571430001,punchy
35223,65.9428571429,punchy
35224,48.3428571429,chill
35225,61.8571428571,groovy
35226,30.8,chill
35227,76.1714285714,punchy
35228,60.3428571429,groovy
35229,53.428571428599994,groovy
35230,61.9142857143,groovy
35231,61.3714285714,groovy
35232,60.285714285699996,groovy
35233,71.6285714286,punchy
35234,64.8285714286,punchy
35235,62.5428571429,groovy
35236,62.8571428571,groovy
35237,71.6,punchy
35238,56.8571428571,groovy
35239,50.285714285699996,chill
35240,52.1142857143,chill
35241,50.028571428599996,chill
35242,76.7142857143,punchy
35243,54.8571428571,groovy
35244,77.6,punchy
35245,75.4571428571,punchy
35246,38.9714285714,chill
35247,47.5428571429,chill
35248,62.0,groovy
35249,60.0571428571,groovy
35250,60.8,groovy
35251,62.9142857143,groovy
35253,60.5142857143,groovy
35254,60.2,groovy
35255,53.028571428599996,groovy
35256,44.3428571429,chill
35257,65.5714285714,punchy
35258,49.1428571429,chill
35259,46.714285714300004,chill
35260,59.5142857143,groovy
35261,56.7714285714,groovy
35262,75.4,punchy
35263,66.8,punchy
35264,67.0571428571,punchy
35265,64.3428571429,punchy
35266,69.4571428571,punchy
35267,63.9428571429,groovy
35268,38.5714285714,chill
35269,55.3714285714,groovy
35270,45.6,chill
35271,59.0571428571,groovy
35272,60.4571428571,groovy
35273,51.4571428571,chill
35274,80.91428571430001,punchy
35275,35.4571428571,chill
35276,57.6,groovy
35277,55.9142857143,groovy
35278,73.2,punchy
35279,73.4,punchy
35280,56.1428571429,groovy
35281,69.6571428571,punchy
35282,56.8857142857,groovy
35283,52.0,chill
35284,65.11428571430001,punchy
35285,52.6285714286,chill
35286,60.8,groovy
35287,58.285714285699996,groovy
35288,54.9142857143,groovy
35290,59.4571428571,groovy
35291,40.0,chill
35292,80.2,punchy
35293,67.7428571429,punchy
35294,72.5428571429,punchy
35295,47.5142857143,chill
35296,47.971428571400004,chill
35297,50.6285714286,chill
35298,56.6,groovy
35299,61.2,groovy
35300,47.428571428599994,chill
35301,53.8571428571,groovy
35302,65.77142857140001,punchy
35303,75.77142857140001,punchy
35304,51.7714285714,chill
35305,44.5142857143,chill
35306,64.4571428571,punchy
35307,53.4857142857,groovy
35308,76.2571428571,punchy
35309,69.7142857143,punchy
35310,68.22857142859999,punchy
35311,63.6285714286,groovy
35312,67.7142857143,punchy
35313,69.2571428571,punchy
35314,69.0285714286,punchy
35315,76.2571428571,punchy
35316,50.714285714300004,chill
35317,44.6285714286,chill
35318,42.8,chill
35319,65.2857142857,punchy
35320,72.4,punchy
35321,68.0571428571,punchy
35322,64.0285714286,punchy
35323,63.9142857143,groovy
35324,44.3428571429,chill
35325,62.285714285699996,groovy
35326,49.571428571400006,chill
35327,59.685714285699994,groovy
35328,68.4857142857,punchy
35329,40.7428571429,chill
35330,54.3714285714,groovy
35331,68.6857142857,punchy
35332,75.1714285714,punchy
35333,37.0,chill
35334,64.6285714286,punchy
35335,38.9714285714,chill
35336,70.0571428571,punchy
35337,70.3142857143,punchy
35338,50.3714285714,chill
35339,74.3428571429,punchy
35340,64.9428571429,punchy
35341,36.0857142857,chill
35342,72.3142857143,punchy
35343,59.428571428599994,groovy
35344,63.685714285699994,groovy
35345,70.8571428571,punchy
35346,69.2857142857,punchy
35347,65.1428571429,punchy
35348,59.428571428599994,groovy
35349,53.2285714286,groovy
35350,66.8571428571,punchy
35352,52.1142857143,chill
35354,49.1714285714,chill
35355,52.0571428571,chill
35356,66.4571428571,punchy
35357,53.571428571400006,groovy
35358,66.2,punchy
35359,80.4857142857,punchy
35360,41.114285714299996,chill
35361,63.0571428571,groovy
35362,31.971428571399997,chill
35363,58.5428571429,groovy
35364,63.0,groovy
35365,62.8857142857,groovy
35366,68.9428571429,punchy
35367,55.1428571429,groovy
35368,67.3714285714,punchy
35369,55.971428571400004,groovy
35370,60.428571428599994,groovy
35371,54.1142857143,groovy
35372,40.114285714299996,chill
35373,40.6,chill
35374,53.685714285699994,groovy
35375,70.7428571429,punchy
35376,74.9428571429,punchy
35377,61.8857142857,groovy
35378,46.6571428571,chill
35379,73.8571428571,punchy
35380,44.2571428571,chill
35381,65.5714285714,punchy
35382,63.6285714286,groovy
35383,67.6857142857,punchy
35384,66.8285714286,punchy
35385,75.5428571429,punchy
35386,36.0,chill
35387,78.5142857143,punchy
35388,69.5714285714,punchy
35389,61.5428571429,groovy
35390,47.028571428599996,chill
35391,47.9428571429,chill
35392,57.4,groovy
35393,59.685714285699994,groovy
35394,50.028571428599996,chill
35395,64.9428571429,punchy
35396,83.22857142859999,punchy
35397,48.1428571429,chill
35398,63.7428571429,groovy
35399,41.5714285714,chill
35400,62.285714285699996,groovy
35401,61.2571428571,groovy
35403,66.91428571430001,punchy
35404,66.0285714286,punchy
35405,58.3428571429,groovy
35406,49.971428571400004,chill
35407,65.1428571429,punchy
35408,56.2571428571,groovy
35409,75.5428571429,punchy
35410,43.0857142857,chill
35411,68.1714285714,punchy
35412,63.1714285714,groovy
35413,78.3714285714,punchy
35414,65.91428571430001,punchy
35415,57.1142857143,groovy
35416,63.3714285714,groovy
35417,63.7714285714,groovy
35418,45.3714285714,chill
35419,71.2571428571,punchy
35420,60.2,groovy
35422,41.3428571429,chill
35424,74.2,punchy
35425,74.9714285714,punchy
35426,45.4571428571,chill
35427,40.4285714286,chill
35428,47.685714285699994,chill
35429,68.3142857143,punchy
35430,64.9714285714,punchy
35431,58.8857142857,groovy
35432,67.2,punchy
35433,70.6857142857,punchy
35434,41.4285714286,chill
35435,47.6,chill
35436,64.3142857143,punchy
35437,65.9714285714,punchy
35438,77.7428571429,punchy
35439,39.8571428571,chill
35440,64.5714285714,punchy
35441,58.571428571400006,groovy
35442,46.9142857143,chill
35443,68.88571428569999,punchy
35444,68.1428571429,punchy
35445,67.1428571429,punchy
35446,60.1428571429,groovy
35447,54.8857142857,groovy
35448,44.0857142857,chill
35449,67.0285714286,punchy
35450,36.0,chill
35451,58.8285714286,groovy
35452,40.7142857143,chill
35453,60.7714285714,groovy
35454,60.8857142857,groovy
35455,51.0857142857,chill
35456,71.0285714286,punchy
35457,63.8857142857,groovy
35458,57.3428571429,groovy
35459,55.5142857143,groovy
35460,49.2,chill
35461,41.4,chill
35462,58.0571428571,groovy
35463,57.285714285699996,groovy
35464,77.4571428571,punchy
35465,62.5428571429,groovy
35466,39.9428571429,chill
35467,56.4571428571,groovy
35468,47.0,chill
35469,58.8571428571,groovy
35470,61.285714285699996,groovy
35471,61.6,groovy
35472,55.8571428571,groovy
35473,67.88571428569999,punchy
35474,78.3428571429,punchy
35475,61.1428571429,groovy
35476,54.1714285714,groovy
35477,76.91428571430001,punchy
35478,54.1142857143,groovy
35479,48.3714285714,chill
35480,66.4285714286,punchy
35481,49.2285714286,chill
35482,67.8571428571,punchy
35483,50.6,chill
35484,46.1428571429,chill
35485,69.77142857140001,punchy
35486,68.8285714286,punchy
35487,71.0571428571,punchy
35488,46.1428571429,chill
35489,54.3428571429,groovy
35490,44.314285714300006,chill
35491,43.971428571400004,chill
35492,47.1428571429,chill
35493,60.9428571429,groovy
35494,62.8,groovy
35495,66.9714285714,punchy
35496,53.6285714286,groovy
35497,49.2571428571,chill
35498,75.5142857143,punchy
35499,56.1428571429,groovy
35500,52.5428571429,chill
35501,76.22857142859999,punchy
35502,51.428571428599994,chill
35503,40.6857142857,chill
35504,56.6285714286,groovy
35505,47.3428571429,chill
35506,51.685714285699994,chill
35507,57.285714285699996,groovy
35508,69.0571428571,punchy
35509,60.5142857143,groovy
35510,53.971428571400004,groovy
35511,53.4857142857,groovy
35512,57.0857142857,groovy
35513,64.3714285714,punchy
35514,50.028571428599996,chill
35515,60.3428571429,groovy
35516,62.6,groovy
35517,64.9714285714,punchy
35518,79.4857142857,punchy
35519,41.4571428571,chill
35520,64.6571428571,punchy
35521,61.0571428571,groovy
35522,68.5142857143,punchy
35523,53.2,groovy
35524,72.5428571429,punchy
35525,51.6285714286,chill
35526,43.1714285714,chill
35527,54.685714285699994,groovy
35528,67.2857142857,punchy
35529,48.714285714300004,chill
35530,77.5142857143,punchy
35531,62.5142857143,groovy
35532,45.2571428571,chill
35533,59.0,groovy
35534,59.8,groovy
35535,43.2,chill
35536,72.3714285714,punchy
35537,56.314285714300006,groovy
35538,62.7428571429,groovy
35539,55.6285714286,groovy
35540,79.5142857143,punchy
35541,65.91428571430001,punchy
35542,45.3428571429,chill
35543,67.4857142857,punchy
35544,63.8285714286,groovy
35545,67.5428571429,punchy
35546,44.9428571429,chill
35547,66.6,punchy
35548,43.6571428571,chill
35549,65.77142857140001,punchy
35550,70.1428571429,punchy
35551,50.1142857143,chill
35552,49.2,chill
35554,39.7714285714,chill
35555,69.6285714286,punchy
35557,66.08571428569999,punchy
35558,57.285714285699996,groovy
35559,50.1142857143,chill
35560,48.1714285714,chill
35561,72.77142857140001,punchy
35562,48.8,chill
35563,75.4,punchy
35564,76.7428571429,punchy
35565,67.8571428571,punchy
35566,47.2,chill
35567,56.6,groovy
35568,61.428571428599994,groovy
35569,58.8571428571,groovy
35570,65.1714285714,punchy
35571,78.3714285714,punchy
35572,57.571428571400006,groovy
35573,66.2,punchy
35574,69.4571428571,punchy
35575,72.0285714286,punchy
35576,58.6571428571,groovy
35577,60.1142857143,groovy
35578,68.5142857143,punchy
35579,66.77142857140001,punchy
35580,51.6,chill
35581,55.2571428571,groovy
35582,57.1142857143,groovy
35583,46.4857142857,chill
35584,58.5428571429,groovy
35585,66.5142857143,punchy
35586,69.8285714286,punchy
35587,65.3142857143,punchy
35588,65.11428571430001,punchy
35589,50.314285714300006,chill
35590,66.8285714286,punchy
35591,54.1428571429,groovy
35592,72.0,punchy
35593,72.8,punchy
35594,56.6285714286,groovy
35595,43.714285714300004,chill
35596,57.9428571429,groovy
35597,59.1142857143,groovy
35598,64.2571428571,punchy
35599,66.5142857143,punchy
35600,38.9142857143,chill
35601,45.7428571429,chill
35602,54.1142857143,groovy
35603,69.11428571430001,punchy
35604,73.2857142857,punchy
35605,67.8,punchy
35606,79.3142857143,punchy
35607,62.971428571400004,groovy
35608,51.3714285714,chill
35609,66.0,punchy
35610,53.7428571429,groovy
35611,63.0,groovy
35612,72.6285714286,punchy
35613,60.8285714286,groovy
35614,65.5428571429,punchy
35615,67.2,punchy
35616,60.2285714286,groovy
35617,52.4857142857,chill
35618,79.77142857140001,punchy
35619,61.571428571400006,groovy
35620,40.114285714299996,chill
35621,45.428571428599994,chill
35622,66.4571428571,punchy
35623,76.4857142857,punchy
35624,56.0571428571,groovy
35625,67.91428571430001,punchy
35626,72.5142857143,punchy
35627,63.685714285699994,groovy
35628,62.6,groovy
35629,60.1142857143,groovy
35630,67.1714285714,punchy
35631,58.8285714286,groovy
35632,51.4857142857,chill
35633,54.8,groovy
35634,49.5142857143,chill
35635,63.1142857143,groovy
35636,68.4285714286,punchy
35637,68.5714285714,punchy
35638,53.6,groovy
35639,79.3142857143,punchy
35640,39.0857142857,chill
35641,49.8857142857,chill
35642,71.5714285714,punchy
35643,70.4857142857,punchy
35644,63.8571428571,groovy
35645,70.5714285714,punchy
35646,45.028571428599996,chill
35647,60.6,groovy
35648,62.4,groovy
35649,53.685714285699994,groovy
35650,71.91428571430001,punchy
35651,66.4285714286,punchy
35652,61.2285714286,groovy
35653,63.1714285714,groovy
35654,60.9142857143,groovy
35655,39.0285714286,chill
35656,42.4857142857,chill
35657,69.1714285714,punchy
35658,60.0857142857,groovy
35659,43.6571428571,chill
35660,57.4857142857,groovy
35661,61.028571428599996,groovy
35662,54.428571428599994,groovy
35663,65.8571428571,punchy
35664,59.314285714300006,groovy
35665,53.0857142857,groovy
35666,63.7428571429,groovy
35667,44.4571428571,chill
35668,38.3428571429,chill
35669,63.3428571429,groovy
35670,46.1714285714,chill
35671,47.2,chill
35672,43.714285714300004,chill
35673,54.8,groovy
35674,66.2857142857,punchy
35675,65.2857142857,punchy
35676,56.3428571429,groovy
35677,55.3714285714,groovy
35678,65.3714285714,punchy
35679,66.3142857143,punchy
35680,65.9714285714,punchy
35681,72.2571428571,punchy
35682,71.3428571429,punchy
35683,56.4,groovy
35684,35.0285714286,chill
35685,72.9428571429,punchy
35686,31.228571428600002,chill
35687,62.8571428571,groovy
35688,61.3428571429,groovy
35689,68.3714285714,punchy
35690,71.1714285714,punchy
35691,61.714285714300004,groovy
35692,40.2857142857,chill
35693,59.6,groovy
35694,53.285714285699996,groovy
35695,49.2285714286,chill
35696,66.2857142857,punchy
35697,66.6571428571,punchy
35698,68.4571428571,punchy
35699,66.8571428571,punchy
35700,66.6285714286,punchy
35701,79.9714285714,punchy
35702,68.0285714286,punchy
35703,50.3714285714,chill
35704,80.3428571429,punchy
35705,74.5142857143,punchy
35706,69.08571428569999,punchy
35707,59.6285714286,groovy
35708,78.0,punchy
35709,61.6285714286,groovy
35710,56.6285714286,groovy
35711,68.88571428569999,punchy
35712,62.8285714286,groovy
35713,61.1428571429,groovy
35714,62.4857142857,groovy
35715,64.2571428571,punchy
35716,64.5714285714,punchy
35717,37.0857142857,chill
35718,76.5142857143,punchy
35719,70.88571428569999,punchy
35720,58.3428571429,groovy
35721,66.5714285714,punchy
35722,60.571428571400006,groovy
35723,70.4571428571,punchy
35724,65.7142857143,punchy
35725,83.5428571429,punchy
35726,50.285714285699996,chill
35727,68.3714285714,punchy
35728,51.8,chill
35729,70.2,punchy
35730,47.4,chill
35731,59.8857142857,groovy
35732,72.8,punchy
35733,43.6571428571,chill
35734,56.714285714300004,groovy
35735,67.7142857143,punchy
35736,53.8857142857,groovy
35737,61.285714285699996,groovy
35738,55.4571428571,groovy
35739,47.971428571400004,chill
35740,44.5142857143,chill
35741,53.3428571429,groovy
35742,70.5428571429,punchy
35743,69.0,punchy
35744,56.3428571429,groovy
35745,66.8571428571,punchy
35746,50.9428571429,chill
35747,60.1142857143,groovy
35748,48.971428571400004,chill
35749,46.2,chill
35750,67.1714285714,punchy
35751,64.11428571430001,punchy
35752,39.0,chill
35753,35.6571428571,chill
35755,55.4571428571,groovy
35756,67.2,punchy
35758,65.5142857143,punchy
35759,60.8285714286,groovy
35760,62.5142857143,groovy
35761,66.7428571429,punchy
35762,71.7428571429,punchy
35763,58.8571428571,groovy
35764,68.2857142857,punchy
35765,67.6,punchy
35766,67.88571428569999,punchy
35767,54.8,groovy
35768,60.714285714300004,groovy
35769,67.2857142857,punchy
35770,64.6571428571,punchy
35771,68.4571428571,punchy
35772,46.4,chill
35773,71.6571428571,punchy
35774,51.8571428571,chill
35775,66.0571428571,punchy
35776,55.1714285714,groovy
35777,44.0571428571,chill
35778,54.2285714286,groovy
35779,75.3714285714,punchy
35780,67.4,punchy
35781,73.3714285714,punchy
35782,72.11428571430001,punchy
35783,67.0285714286,punchy
35784,70.3428571429,punchy
35785,80.5714285714,punchy
35786,45.4857142857,chill
35787,48.685714285699994,chill
35788,62.285714285699996,groovy
35789,76.0285714286,punchy
35790,54.1428571429,groovy
35791,42.6857142857,chill
35792,53.4571428571,groovy
35793,69.08571428569999,punchy
35794,63.3428571429,groovy
35795,70.9428571429,punchy
35796,65.6571428571,punchy
35797,51.285714285699996,chill
35798,67.7142857143,punchy
35799,67.4285714286,punchy
35800,73.2857142857,punchy
35801,71.4285714286,punchy
35802,65.6571428571,punchy
35803,60.314285714300006,groovy
35804,67.91428571430001,punchy
35805,61.9428571429,groovy
35806,64.77142857140001,punchy
35807,49.2285714286,chill
35808,48.6,chill
35809,51.2285714286,chill
35810,67.3714285714,punchy
35811,72.4285714286,punchy
35812,70.8285714286,punchy
35813,61.7428571429,groovy
35814,44.2285714286,chill
35815,45.6285714286,chill
35816,54.9428571429,groovy
35817,37.5714285714,chill
35818,49.2571428571,chill
35819,65.88571428569999,punchy
35820,70.08571428569999,punchy
35821,71.1714285714,punchy
35822,64.77142857140001,punchy
35823,55.6571428571,groovy
35824,79.9428571429,punchy
35826,58.2285714286,groovy
35828,53.0857142857,groovy
35829,64.8,punchy
35830,61.5142857143,groovy
35831,67.0571428571,punchy
35832,46.1428571429,chill
35833,68.3714285714,punchy
35834,66.91428571430001,punchy
35835,52.6,chill
35836,67.5142857143,punchy
35837,58.2571428571,groovy
35838,61.285714285699996,groovy
35839,69.88571428569999,punchy
35840,63.685714285699994,groovy
35841,60.428571428599994,groovy
35842,62.4,groovy
35843,42.0571428571,chill
35844,66.5142857143,punchy
35845,38.4857142857,chill
35846,59.714285714300004,groovy
35847,49.3428571429,chill
35848,62.3714285714,groovy
35849,61.0571428571,groovy
35850,61.4571428571,groovy
35851,59.0,groovy
35852,71.6,punchy
35853,57.6285714286,groovy
35854,83.7428571429,punchy
35855,35.5428571429,chill
35856,65.08571428569999,punchy
35857,48.5142857143,chill
35858,51.4,chill
35859,66.3142857143,punchy
35860,83.91428571430001,punchy
35861,55.1142857143,groovy
35862,54.5428571429,groovy
35863,54.8285714286,groovy
35864,57.6,groovy
35865,39.7428571429,chill
35866,65.0285714286,punchy
35867,70.2571428571,punchy
35868,62.5428571429,groovy
35869,81.7142857143,punchy
35870,64.3428571429,punchy
35871,70.08571428569999,punchy
35872,56.4571428571,groovy
35873,49.7714285714,chill
35874,56.6285714286,groovy
35875,75.4,punchy
35876,61.5428571429,groovy
35877,52.7428571429,chill
35878,50.4857142857,chill
35879,59.3428571429,groovy
35880,56.9428571429,groovy
35881,68.2571428571,punchy
35882,50.4571428571,chill
35883,47.2,chill
35884,67.5428571429,punchy
35885,67.11428571430001,punchy
35886,61.4571428571,groovy
35887,35.0,chill
35888,77.4,punchy
35889,49.3428571429,chill
35890,54.4857142857,groovy
35891,46.1142857143,chill
35892,51.571428571400006,chill
35893,53.7714285714,groovy
35894,63.0857142857,groovy
35895,75.8285714286,punchy
35896,64.1428571429,punchy
35897,71.8,punchy
35898,68.7428571429,punchy
35899,73.22857142859999,punchy
35900,70.2,punchy
35901,42.628571428600004,chill
35902,61.9428571429,groovy
35903,66.2857142857,punchy
35904,72.4285714286,punchy
35905,64.11428571430001,punchy
35906,66.0571428571,punchy
35907,55.3428571429,groovy
35908,49.571428571400006,chill
35909,52.1428571429,chill
35910,41.5428571429,chill
35911,62.9428571429,groovy
35912,58.6,groovy
35913,67.7142857143,punchy
35914,71.7428571429,punchy
35915,69.22857142859999,punchy
35916,42.9428571429,chill
35917,63.4571428571,groovy
35918,68.7428571429,punchy
35919,54.285714285699996,groovy
35920,67.8,punchy
35921,43.2285714286,chill
35922,72.1428571429,punchy
35923,63.2285714286,groovy
35924,72.4,punchy
35926,70.1714285714,punchy
35927,53.428571428599994,groovy
35928,67.7428571429,punchy
35929,71.11428571430001,punchy
35930,70.1428571429,punchy
35931,69.7428571429,punchy
35932,61.1142857143,groovy
35933,68.5714285714,punchy
35934,52.714285714300004,chill
35935,67.22857142859999,punchy
35936,64.9714285714,punchy
35937,66.1428571429,punchy
35938,63.8857142857,groovy
35939,59.6571428571,groovy
35940,63.1714285714,groovy
35941,69.3714285714,punchy
35942,66.11428571430001,punchy
35943,64.0571428571,punchy
35944,75.7142857143,punchy
35945,39.2285714286,chill
35946,66.11428571430001,punchy
35947,71.0571428571,punchy
35948,79.6857142857,punchy
35949,70.3714285714,punchy
35950,48.428571428599994,chill
35951,70.08571428569999,punchy
35952,60.2,groovy
35953,59.314285714300006,groovy
35954,74.8,punchy
35955,38.2,chill
35956,66.7142857143,punchy
35957,53.428571428599994,groovy
35958,62.6,groovy
35959,49.0571428571,chill
35960,34.1714285714,chill
35961,66.8571428571,punchy
35962,67.9428571429,punchy
35963,71.11428571430001,punchy
35964,66.08571428569999,punchy
35965,76.9428571429,punchy
35966,67.9428571429,punchy
35967,53.1714285714,groovy
35968,45.8857142857,chill
35969,71.11428571430001,punchy
35970,59.9428571429,groovy
35971,74.4,punchy
35972,78.22857142859999,punchy
35973,45.6,chill
35974,70.0,punchy
35975,57.8857142857,groovy
35976,46.4857142857,chill
35977,72.7142857143,punchy
35978,58.2,groovy
35979,41.4857142857,chill
35980,68.0285714286,punchy
35981,60.1142857143,groovy
35982,62.285714285699996,groovy
35983,62.6285714286,groovy
35984,61.5142857143,groovy
35985,85.94285714290001,punchy
35986,46.3714285714,chill
35987,78.3428571429,punchy
35988,35.7428571429,chill
35989,69.5142857143,punchy
35990,66.0285714286,punchy
35991,77.3142857143,punchy
35992,59.5428571429,groovy
35993,57.2,groovy
35994,69.11428571430001,punchy
35995,46.5142857143,chill
35996,62.0857142857,groovy
35997,59.9428571429,groovy
